date,Russell 2000 Index (RUT) - Index Value,CBOE Volatility S&P 500 Index (^VIX) - Index Value,S&P 500 (^SPX) - Index Value,NASDAQ Composite Index (^COMP) - Index Value,Dow Jones Industrial Average (^DJI) - Index Value,News Sentiment,S&P U.S. Treasury Bill 0-3 Month Index,S&P U.S. Treasury Bond 10+ Year Index,S&P U.S. TIPS 5+ Year Index (USD),S&P U.S. Treasury Bond 1-3 Year Index,S&P Canada Treasury Bill Index,S&P U.S. Treasury Bond Current 30-Year Index,S&P U.S. Treasury Bond Current 5-Year Index,S&P Short Term Taxable Municipal Bond Index,S&P Taxable Municipal Bond Index,S&P U.S. Treasury Bond Current 2-Year Index,S&P U.S. Treasury Bond 7-10 Year Index,S&P U.S. TIPS 0-1 Year Index (USD),S&P U.S. Treasury Bond 20+ Year Index,S&P U.S. Government & Corporate AAA-AA 1+ Year Bond Index,S&P Municipal Yield Index,S&P U.S. Treasury Bond Current 7-Year Index,S&P U.S. Treasury Bond Current 10-Year Index,S&P U.S. Treasury Bill 9-12 Month Index,S&P U.S. Treasury Bond Current 3-Year Index,S&P U.S. TIPS 30 Year Index (USD),S&P U.S. Ultra Short Treasury Bill & Bond Index (USD),S&P U.S. TIPS 15+ Year Index (USD),S&P U.S. Treasury Bond 5-7 Year Index,S&P U.S. TIPS 10+ Year Index (USD),S&P U.S. Treasury Bill 3-6 Month Index,S&P U.S. Treasury Bond 7-10 Year Index (TTM JPY),S&P U.S. TIPS 7-10 Year Index (USD),S&P U.S. Treasury Bond 3-5 Year Index,S&P U.S. TIPS 3-5 Year Index (USD),S&P U.S. TIPS 1-3 Year Index (USD),S&P U.S. TIPS 5-7 Year Index (USD),S&P U.S. Treasury Bill 6-9 Month Index
2020-06-19,1418.63424,35.12,3097.74249044298,9946.12,25871.4583364565,-0.5943465828895569,228.31,1149.93,294.65,341.85,120.86,1019.67,488.96,117.51,197.54,332.13,714.72,125.61,1197.53,115.42,222.91,164.3,615.54,221.32,155.71,415.91,107.28,389.82,616.56,375.77,251.98,200.46,267.68,499.04,201.01,147.05,238.43,245.28
2020-06-22,1433.52716,31.77,3117.8608325122314,10056.48,26024.958257604616,-0.5681530237197876,228.31,1150.62,295.69,341.86,120.86,1020.29,488.66,117.54,197.64,332.08,714.18,125.58,1198.39,115.41,222.99,164.18,614.8,221.32,155.68,420.28,107.29,392.84,616.29,378.61,251.98,200.18,268.21,498.97,201.18,147.08,238.77,245.29
2020-06-23,1439.33777,31.37,3131.2856285247594,10131.37,26156.098494081467,-0.5446052551269531,228.31,1143.29,295.97,341.87,120.86,1011.6,488.9,117.55,197.38,332.13,713.88,125.61,1190.34,115.26,223.08,164.18,614.42,221.32,155.71,419.95,107.29,392.64,616.33,378.45,251.98,200.38,268.66,499.09,201.39,147.17,239.11,245.29
2020-06-24,1389.74054,33.84,3050.3347473552444,9909.16,25445.938447804627,-0.5427930951118469,228.32,1155.09,295.83,341.93,120.86,1025.06,489.21,117.57,198.29,332.13,715.43,125.55,1203.11,115.56,223.21,164.44,616.36,221.33,155.76,421.45,107.29,393.51,616.98,379.22,251.99,199.47,268.26,499.33,201.04,146.99,238.68,245.3
2020-06-25,1413.31492,32.22,3083.757684097197,10017.0,25745.599375193415,-0.5553200840950012,228.32,1157.67,296.28,341.94,120.86,1028.78,489.21,117.55,198.42,332.13,715.39,125.52,1205.97,115.6,223.35,164.41,616.38,221.32,155.76,423.42,107.29,394.83,616.92,380.45,251.99,200.92,268.47,499.31,201.09,146.95,238.83,245.3
2020-06-26,1378.78045,34.73,3009.052398158863,9757.22,25015.54881187772,-0.563709020614624,228.32,1169.64,297.22,342.02,120.85,1043.41,489.83,117.56,199.21,332.24,717.42,125.56,1218.96,115.94,223.4,164.8,618.8,221.34,155.86,427.44,107.29,397.64,617.95,383.07,251.99,201.02,268.94,499.75,201.15,146.94,239.1,245.31
2020-06-29,1421.20736,31.78,3053.2388924637858,9874.15,25595.803205493914,-0.5356429219245911,228.32,1166.29,297.11,342.12,120.86,1038.66,490.37,117.59,199.17,332.34,718.03,125.51,1215.15,115.93,223.6,164.96,619.13,221.35,155.93,425.1,107.29,396.0,618.64,381.58,251.99,201.82,269.24,500.2,201.4,146.99,239.45,245.32
2020-06-30,1441.36545,30.43,3100.2851286595396,10058.77,25812.884193176567,-0.5261282920837402,228.32,1160.87,296.42,342.12,120.86,1032.15,490.22,117.6,198.72,332.35,716.8,125.51,1209.29,115.79,223.93,164.73,617.78,221.35,155.88,422.19,107.3,393.89,618.14,379.59,252.0,202.93,268.86,500.09,201.39,146.96,239.35,245.33
2020-07-01,1427.31404,28.62,3115.858420972084,10154.63,25734.968236776094,-0.5081934332847595,228.32,1158.49,296.61,342.06,120.86,1029.17,489.61,117.58,198.54,332.29,715.74,125.47,1206.75,115.7,224.02,164.53,616.63,221.34,155.81,422.68,107.3,394.5,617.42,380.18,252.0,203.3,268.95,499.7,201.32,146.91,239.35,245.32
2020-07-02,1431.85989,27.68,3130.0126855893513,10207.63,25827.35625902208,-0.5101751089096069,228.32,1159.74,297.97,342.11,120.86,1030.55,490.23,117.59,198.49,332.4,716.59,125.5,1208.03,115.8,224.05,164.76,617.61,221.35,155.88,426.38,107.29,397.05,618.18,382.62,252.0,201.81,270.06,500.06,201.8,147.08,240.13,245.33
2020-07-06,1442.88221,27.94,3179.7187535402463,10433.65,26287.03296658895,-0.495403915643692,228.32,1155.29,298.61,342.08,120.86,1025.33,489.78,117.63,198.4,332.3,715.59,125.55,1203.3,115.68,224.24,164.57,616.3,221.36,155.82,427.69,107.3,397.99,617.64,383.52,252.0,,270.65,499.79,202.13,147.2,240.6,245.33
2020-07-07,1415.99638,29.43,3145.318000133613,10343.89,25890.182857668937,-0.47755807638168335,228.33,1170.86,299.17,342.1,120.86,1043.48,490.32,117.64,199.41,332.3,717.86,125.54,1220.16,116.09,224.45,164.96,619.02,221.36,155.87,430.16,107.3,399.93,618.67,385.34,252.0,201.42,270.92,500.11,202.04,147.16,240.61,245.33
2020-07-08,1427.40251,28.08,3169.943156094577,10492.5,26067.27704730452,-0.46547406911849976,228.33,1166.3,298.19,342.1,120.88,1038.15,490.02,117.64,199.12,332.3,716.83,125.55,1215.27,115.97,224.52,164.75,617.96,221.36,155.84,425.99,107.3,397.01,618.23,382.6,252.01,202.79,270.39,499.99,201.91,147.13,240.35,245.33
2020-07-09,1398.91992,29.26,3152.048632759196,10547.75,25706.092693074865,-0.44522616267204285,228.33,1184.09,299.46,342.15,120.88,1059.99,490.48,117.63,200.23,332.36,719.06,125.52,1234.59,116.41,224.98,165.11,620.68,221.36,155.89,432.63,107.3,401.72,619.1,386.98,252.01,201.78,270.88,500.23,201.8,147.08,240.38,245.34
2020-07-10,1422.6791,27.29,3185.042314952768,10617.45,26075.30184210985,-0.45276641845703125,228.33,1178.18,298.88,342.1,120.88,1053.82,489.95,117.64,199.74,332.36,717.5,125.54,1228.25,116.22,225.43,164.83,619.05,221.37,155.84,430.11,107.3,399.9,618.23,385.27,252.02,202.07,270.53,499.86,201.85,147.1,240.34,245.35
2020-07-13,1403.56638,32.19,3155.223607215689,10390.84,26085.79580454759,-0.4547039866447449,228.33,1182.08,299.89,342.14,120.88,1057.79,490.27,117.67,200.12,332.36,718.37,125.55,1232.48,116.35,225.61,164.99,619.85,221.36,155.87,433.93,107.31,402.63,618.8,387.84,252.02,201.09,271.13,500.1,202.04,147.16,240.68,245.35
2020-07-14,1428.25991,29.52,3197.522367059018,10488.58,26642.593105655895,-0.4713444411754608,228.33,1183.5,299.88,342.12,120.88,1059.33,490.19,117.67,200.19,332.36,718.34,125.59,1234.09,116.37,225.92,165.0,619.86,221.37,155.85,433.7,107.31,402.51,618.74,387.73,252.02,202.14,271.09,500.04,202.15,147.2,240.79,245.35
2020-07-15,1478.27022,27.76,3226.5593226913315,10550.49,26870.0994677865,-0.45081213116645813,228.33,1178.36,299.56,342.14,120.89,1053.16,490.27,117.68,200.02,332.36,718.07,125.62,1228.47,116.27,226.28,164.97,619.39,221.38,155.87,432.35,107.31,401.35,618.75,386.63,252.03,202.19,270.92,500.13,202.25,147.23,240.85,245.37
2020-07-16,1467.56388,28.0,3215.574027897018,10473.83,26734.70677594272,-0.45902568101882935,228.34,1183.61,300.39,342.19,120.9,1059.24,490.51,117.67,200.31,332.42,718.75,125.61,1234.21,116.42,226.8,165.1,620.18,221.39,155.9,435.7,107.31,403.83,619.13,388.96,252.04,201.53,271.33,500.26,202.44,147.24,241.12,245.37
2020-07-17,1473.31928,25.68,3224.7307021244023,10503.19,26671.94876528565,-0.4596947431564331,228.34,1181.27,301.28,342.17,120.89,1056.09,490.43,117.67,200.22,332.42,718.45,125.62,1231.68,116.37,226.9,165.08,619.9,221.39,155.9,437.93,107.31,405.44,619.0,390.51,252.04,202.27,272.05,500.18,202.73,147.31,241.66,245.37
2020-07-20,1467.95437,24.46,3251.842119950452,10767.09,26680.865203958238,-0.44320616126060486,228.34,1184.17,301.79,342.19,120.89,1059.39,490.52,117.71,200.48,332.42,718.97,125.64,1234.78,116.46,227.21,165.14,620.51,221.39,155.9,440.18,107.31,406.81,619.15,391.79,252.04,202.64,272.33,500.23,202.89,147.37,241.89,245.38
2020-07-21,1487.51168,24.84,3257.298010695618,10680.36,26840.4008682078,-0.449485182762146,228.34,1184.99,302.64,342.24,120.9,1059.59,490.75,117.73,200.68,332.47,719.6,125.7,1235.56,116.53,227.37,165.24,621.2,221.39,155.95,441.82,107.32,408.11,619.57,393.04,252.04,202.27,273.1,500.45,203.25,147.53,242.46,245.38
2020-07-22,1490.14062,24.32,3276.016023709124,10706.13,27005.835099579224,-0.42531558871269226,228.35,1188.41,302.93,342.2,120.9,1063.82,490.68,117.73,200.92,332.42,719.91,125.74,1239.33,116.6,227.59,165.3,621.59,221.4,155.91,442.82,107.32,408.87,619.6,393.75,252.05,201.77,273.27,500.34,203.3,147.57,242.57,245.39
2020-07-23,1490.20269,26.08,3235.663248261804,10461.42,26652.332600205955,-0.42269110679626465,228.35,1201.25,303.28,342.18,120.91,1079.79,490.76,117.72,201.67,332.42,720.6,125.76,1253.48,116.88,227.89,165.38,622.57,221.4,155.91,446.82,107.32,411.66,619.78,396.31,252.05,201.86,273.02,500.39,203.0,147.51,242.18,245.38
2020-07-24,1467.55468,25.84,3215.629800703407,10363.18,26469.88854736682,-0.43756693601608276,228.35,1201.52,303.43,342.18,120.9,1081.17,490.69,117.73,201.66,332.42,720.4,125.77,1253.81,116.88,228.0,165.38,622.29,221.4,155.93,448.93,107.31,413.17,619.7,397.69,252.05,202.05,272.82,500.34,202.82,147.46,241.92,245.38
2020-07-27,1484.65104,24.74,3239.4063024561747,10536.27,26584.77343026364,-0.4121827185153961,228.35,1196.9,303.11,342.15,120.9,1075.41,490.31,117.77,201.47,332.38,719.17,125.75,1248.94,116.73,228.26,165.15,620.78,221.4,155.86,447.94,107.32,412.42,619.13,396.98,252.05,199.97,272.56,500.12,202.8,147.45,241.85,245.38
2020-07-28,1469.75515,25.44,3218.435234570626,10402.09,26379.283812855356,-0.41514578461647034,228.35,1204.99,304.05,342.25,120.91,1084.34,490.93,117.77,202.13,332.48,720.91,125.76,1257.56,116.98,228.41,165.49,622.72,221.41,155.96,452.06,107.32,415.19,620.14,399.58,252.06,198.72,273.05,500.58,202.91,147.49,242.12,245.4
2020-07-29,1500.62966,24.1,3258.438985050283,10542.94,26539.573944992593,-0.4038308262825012,228.35,1203.24,305.07,342.35,120.91,1082.53,491.47,117.79,202.24,332.53,721.78,125.75,1255.52,117.0,228.58,165.67,623.6,221.43,156.03,454.41,107.32,416.96,620.76,401.26,252.06,198.83,273.96,500.95,203.2,147.55,242.69,245.42
2020-07-30,1495.1012,24.76,3246.224569501481,10587.81,26313.64510662714,-0.40329670906066895,228.35,1210.9,305.45,342.4,120.91,1090.62,491.86,117.79,202.83,332.59,723.04,125.72,1263.75,117.21,228.87,165.91,625.06,221.45,156.08,455.29,107.32,417.73,621.43,402.0,252.07,198.97,274.26,501.26,203.31,147.55,242.91,245.43
2020-07-31,1480.42699,24.46,3271.1248802632554,10745.27,26428.324225554596,-0.42027372121810913,228.35,1210.05,306.67,342.44,120.91,1089.48,492.17,117.8,202.97,332.64,723.08,125.7,1262.86,117.22,229.15,165.96,625.07,221.46,156.13,458.82,107.32,420.67,621.62,404.78,252.07,198.39,274.98,501.44,203.7,147.62,243.57,245.43
2020-08-03,1506.80284,24.28,3294.613366153102,10902.8,26664.404086408842,-0.40234196186065674,228.36,1204.76,307.15,342.47,120.91,1082.88,492.25,117.82,202.74,332.64,722.82,125.83,1257.0,117.12,229.26,165.94,624.53,221.46,156.14,458.28,107.33,420.42,621.67,404.59,252.07,201.3,275.64,501.53,204.18,147.84,244.23,245.44
2020-08-04,1517.21286,23.76,3306.5075521158683,10941.16,26828.466557984488,-0.3991970121860504,228.36,1215.5,308.05,342.49,120.91,1094.82,492.87,117.81,203.49,332.65,725.1,125.86,1268.55,117.43,229.52,166.38,627.05,221.46,156.16,461.01,107.33,422.54,622.87,406.6,252.07,201.23,276.27,501.9,204.37,147.94,244.59,245.44
2020-08-05,1546.23739,22.99,3327.7710716033384,10998.4,27201.516634447664,-0.3901824653148651,228.36,1205.46,308.01,342.42,120.91,1082.45,492.11,117.81,202.87,332.59,722.86,125.94,1257.78,117.13,229.81,165.97,624.55,221.45,156.09,458.98,107.33,421.17,621.66,405.35,252.07,200.88,276.61,501.39,204.76,148.1,244.93,245.43
2020-08-06,1544.62353,22.65,3349.1560069020543,11108.07,27386.97855883752,-0.39782658219337463,228.36,1211.51,308.54,342.42,120.92,1089.7,492.26,117.8,203.26,332.6,723.48,125.97,1264.45,117.28,230.25,166.08,625.23,221.45,156.09,459.47,107.33,422.1,621.97,406.24,252.07,200.07,277.06,501.48,204.91,148.19,245.22,245.43
2020-08-07,1569.18485,22.21,3351.283233494839,11010.98,27433.481215914562,-0.40691447257995605,228.36,1204.05,307.39,342.32,120.92,1081.51,491.88,117.8,202.88,332.49,722.06,125.88,1256.41,117.05,230.51,165.82,623.7,221.44,156.02,455.09,107.32,419.1,621.25,403.41,252.07,200.39,276.44,501.13,204.55,148.03,244.71,245.43
2020-08-10,1584.67037,22.13,3360.4727435295235,10968.36,27791.441934624127,-0.40581223368644714,228.36,1198.91,306.93,342.34,120.92,1075.75,491.74,117.84,202.68,332.5,721.51,125.91,1250.84,116.92,230.84,165.72,622.86,221.44,156.02,453.99,107.33,418.36,621.01,402.7,252.07,200.0,275.98,501.09,204.45,148.04,244.49,245.42
2020-08-11,1575.09867,24.03,3333.6891416450867,10782.82,27686.913838185465,-0.40848931670188904,228.36,1185.22,305.8,342.21,120.92,1059.18,490.98,117.83,201.86,332.39,719.02,125.96,1235.99,116.54,230.89,165.25,620.06,221.42,155.9,449.19,107.32,414.9,619.76,399.46,252.07,200.94,275.42,500.53,204.38,148.06,244.24,245.41
2020-08-12,1583.24614,22.28,3380.349764646108,11012.24,27976.835271024196,-0.3927609324455261,228.36,1174.96,305.67,342.15,120.92,1047.48,490.36,117.85,201.32,332.34,716.87,126.23,1224.98,116.21,230.78,164.87,617.65,221.43,155.82,447.45,107.32,413.74,618.68,398.39,252.07,201.0,275.5,500.1,204.7,148.37,244.51,245.42
2020-08-13,1579.78679,22.13,3373.4257270291614,11042.5,27896.72449895047,-0.3873286247253418,228.36,1162.77,304.16,342.11,120.92,1032.41,489.83,117.83,200.78,332.29,715.33,126.23,1211.71,115.89,230.75,164.58,615.83,221.43,155.78,440.41,107.33,408.82,617.91,393.79,252.07,200.66,274.87,499.79,204.62,148.35,244.25,245.42
2020-08-14,1577.88028,22.05,3372.8468278745536,11019.3,27931.018493845044,-0.4035947024822235,228.36,1158.47,303.26,342.17,120.93,1025.74,490.29,117.86,201.76,332.4,715.7,126.2,1206.86,115.82,230.59,164.76,616.03,221.44,155.82,435.96,107.32,405.55,618.43,390.75,252.07,200.74,274.61,500.06,204.54,148.31,244.12,245.43
2020-08-17,1585.4736,21.35,3381.994973206095,11129.73,27844.906272664768,-0.34973570704460144,228.36,1161.39,304.2,342.21,120.93,1028.87,490.53,117.89,202.0,332.4,716.97,126.32,1209.87,115.93,230.69,164.98,617.32,221.45,155.85,438.73,107.33,407.58,619.04,392.68,252.08,200.04,275.32,500.27,204.74,148.43,244.54,245.44
2020-08-18,1569.77252,21.51,3389.775018640084,11210.84,27778.067276615242,-0.3395536243915558,228.37,1169.53,306.5,342.27,120.93,1039.31,490.85,117.89,202.51,332.45,718.09,126.37,1218.74,116.14,230.64,165.13,618.68,221.45,155.9,447.76,107.33,414.04,619.49,398.73,252.08,199.02,276.61,500.51,205.05,148.55,245.26,245.44
2020-08-19,1572.06608,22.54,3374.8502661715347,11146.46,27692.88099329712,-0.3210315406322479,228.37,1162.73,305.03,342.26,120.93,1031.46,490.54,117.9,202.13,332.45,717.23,126.34,1211.35,115.97,230.55,164.98,617.73,221.46,155.9,442.24,107.33,410.23,619.09,395.14,252.08,198.14,275.75,500.35,204.68,148.39,244.63,245.44
2020-08-20,1564.30142,22.72,3385.5135203502878,11264.95,27739.72659032311,-0.3386487662792206,228.37,1172.8,304.81,342.29,120.93,1042.74,490.93,117.89,202.83,332.46,719.04,126.34,1222.2,116.24,230.35,165.32,619.77,221.47,155.93,440.79,107.33,409.44,619.89,394.41,252.08,199.6,275.71,500.61,204.65,148.41,244.56,245.44
2020-08-21,1552.47604,22.54,3397.157730505119,11311.8,27930.332613947154,-0.3570282459259033,228.37,1179.23,306.16,342.25,120.93,1050.66,491.01,117.89,203.21,332.46,719.51,126.34,1229.28,116.38,230.39,165.4,620.46,221.46,155.93,446.47,107.33,413.38,620.04,398.1,252.08,199.37,276.39,500.58,204.87,148.43,245.0,245.44
2020-08-24,1568.47003,22.37,3431.2820912661427,11379.72,28308.45820165473,-0.3455328047275543,228.37,1176.85,306.96,342.21,120.93,1047.91,490.63,117.93,203.0,332.36,718.56,126.47,1226.84,116.29,230.42,165.2,619.33,221.46,155.88,448.36,107.33,414.94,619.55,399.58,252.08,199.69,276.96,500.36,205.28,148.63,245.51,245.45
2020-08-25,1571.2092,22.03,3443.6221122478405,11466.47,28248.44371058922,-0.32492873072624207,228.37,1168.68,306.77,342.21,120.93,1039.06,490.41,117.93,202.42,332.36,717.06,126.5,1218.05,116.07,230.24,164.99,617.6,221.47,155.88,446.5,107.33,413.84,618.96,398.55,252.08,199.82,276.97,500.2,205.43,148.71,245.69,245.45
2020-08-26,1560.19275,23.27,3478.732343990771,11665.06,28331.915294162616,-0.317817747592926,228.37,1164.3,307.4,342.22,120.94,1033.9,490.49,117.94,202.21,332.36,716.85,126.54,1213.3,115.98,230.1,164.94,617.22,221.47,155.88,447.23,107.33,414.5,618.99,399.21,252.09,200.25,277.58,500.25,205.89,148.89,246.24,245.45
2020-08-27,1564.56319,24.47,3484.5502906601505,11625.34,28492.274014289644,-0.3250032961368561,228.37,1145.38,305.3,342.19,120.94,1010.95,490.11,117.93,201.92,332.31,714.34,126.49,1192.8,115.5,229.8,164.55,614.04,221.47,155.83,436.69,107.33,407.45,618.07,392.63,252.09,199.19,276.72,499.98,205.81,148.81,245.95,245.45
2020-08-28,1578.3432,22.96,3508.014749156103,11695.63,28653.86731823288,-0.33398598432540894,228.37,1144.56,306.58,342.31,120.93,1008.64,490.8,117.95,201.93,332.46,715.36,126.49,1191.86,115.57,229.78,164.84,614.92,221.49,155.98,439.9,107.33,409.83,619.0,394.9,252.09,199.86,277.78,500.56,206.25,148.94,246.69,245.46
2020-08-31,1561.87598,26.41,3500.3085202872967,11775.46,28430.048945172777,-0.3424842059612274,228.37,1151.3,308.86,342.36,120.94,1015.63,490.97,117.97,202.36,332.47,716.32,126.54,1199.2,115.75,229.86,164.98,616.02,221.48,156.0,449.11,107.33,416.26,619.44,400.93,252.09,197.71,279.02,500.75,206.51,149.07,247.39,245.46
2020-09-01,1578.58123,26.12,3526.65130286396,11939.67,28645.659383481805,-0.32977938652038574,228.37,1164.61,309.65,342.39,120.94,1030.98,491.35,117.95,203.02,332.47,718.43,126.55,1213.76,116.11,229.87,165.31,618.45,221.49,156.03,453.86,107.33,419.48,620.35,403.91,252.09,198.97,279.22,501.0,206.36,149.0,247.3,245.46
2020-09-02,1592.28725,26.57,3580.844333619223,12056.44,29100.500689563683,-0.33351582288742065,228.37,1175.08,309.77,342.36,120.94,1043.07,491.36,117.97,203.62,332.42,719.48,126.54,1225.21,116.37,229.81,165.5,619.72,221.49,156.01,455.71,107.33,421.0,620.71,405.3,252.09,199.8,278.95,500.96,206.08,148.9,247.03,245.46
2020-09-03,1544.68038,33.6,3455.064907067658,11458.1,28292.734637955524,-0.32885420322418213,228.37,1178.46,308.42,342.4,120.94,1047.35,491.59,117.95,203.85,332.47,720.49,126.5,1229.01,116.48,229.81,165.65,620.71,221.49,156.03,452.54,107.33,418.54,621.14,402.95,252.09,200.51,277.83,501.12,205.59,148.7,246.24,245.46
2020-09-04,1535.30373,30.75,3426.9639077910697,11313.13,28133.31318784177,-0.32408958673477173,228.38,1156.62,306.75,342.22,120.94,1021.97,490.36,117.95,202.36,332.37,716.44,126.44,1205.26,115.84,229.79,164.93,616.06,221.47,155.88,445.82,107.33,413.79,618.99,398.5,252.09,200.64,276.91,500.18,205.44,148.62,245.75,245.46
2020-09-08,1504.59129,31.46,3331.8428335382728,10847.69,27500.890992838296,-0.30245015025138855,228.38,1163.58,307.57,342.3,120.95,1029.79,490.99,117.98,202.87,332.42,718.1,126.41,1212.86,116.05,229.9,165.25,617.75,221.46,155.94,448.44,107.33,415.71,620.04,400.31,252.09,,277.44,500.65,205.62,148.64,246.15,245.45
2020-09-09,1526.48019,28.81,3398.959339411283,11141.56,27940.467843110684,-0.30088478326797485,228.38,1160.22,307.72,342.3,120.95,1025.26,490.92,117.98,202.61,332.37,717.76,126.44,1209.2,115.97,229.94,165.25,617.28,221.47,155.94,448.1,107.33,415.48,619.97,400.11,252.09,199.65,277.73,500.64,205.75,148.7,246.33,245.45
2020-09-10,1507.75143,29.71,3339.185065847621,10919.59,27534.578067728202,-0.28734084963798523,228.38,1165.88,308.12,342.33,120.95,1031.49,491.15,117.97,202.9,332.43,718.47,126.45,1215.46,116.13,229.86,165.33,618.06,221.47,155.96,449.84,107.33,416.72,620.28,401.27,252.09,199.99,277.98,500.79,205.67,148.69,246.35,245.46
2020-09-11,1497.27115,26.87,3340.96617473478,10853.55,27665.64184347174,-0.2913146913051605,228.38,1167.98,307.51,342.37,120.95,1033.65,491.46,117.98,203.14,332.48,719.26,126.43,1217.57,116.22,229.83,165.54,618.85,221.48,156.03,447.07,107.33,414.82,620.83,399.49,252.09,200.08,277.69,501.02,205.64,148.7,246.24,245.46
2020-09-14,1536.9742,25.85,3383.541641974842,11056.65,27993.33418036467,-0.2818461060523987,228.38,1168.2,307.34,342.36,120.95,1033.28,491.24,118.0,203.1,332.43,718.96,126.49,1217.88,116.2,229.91,165.47,618.49,221.49,155.96,446.54,107.34,414.33,620.57,399.03,252.09,200.34,277.57,500.88,205.68,148.74,246.21,245.47
2020-09-15,1538.15413,25.59,3401.2009666666004,11190.32,27995.60411021565,-0.2797617018222809,228.38,1165.99,307.48,342.35,120.95,1030.06,491.09,118.01,202.94,332.43,718.73,126.52,1215.39,116.15,229.91,165.4,618.21,221.49,155.96,446.62,107.34,414.47,620.42,399.17,252.1,199.42,277.75,500.82,205.73,148.79,246.3,245.46
2020-09-16,1552.32879,26.04,3385.4909960365785,11050.47,28032.38355330834,-0.27224302291870117,228.38,1162.54,307.49,342.37,120.95,1025.7,490.94,118.01,202.71,332.49,718.3,126.61,1211.56,116.06,229.89,165.32,617.64,221.51,155.96,445.39,107.34,413.73,620.21,398.49,252.1,198.68,277.91,500.76,205.98,148.92,246.57,245.47
2020-09-17,1542.59841,26.46,3357.0099696300363,10910.28,27901.977728246242,-0.26433703303337097,228.39,1165.92,307.55,342.39,120.95,1030.14,490.95,118.01,202.99,332.49,718.45,126.69,1215.35,116.15,229.95,165.32,617.84,221.51,155.99,446.36,107.34,414.24,620.2,398.96,252.1,197.98,277.81,500.78,206.02,149.0,246.57,245.48
2020-09-18,1536.77895,25.83,3319.4658348440125,10793.28,27657.4174599537,-0.28446799516677856,228.39,1161.84,307.25,342.33,120.95,1025.29,490.8,118.01,202.82,332.44,717.89,126.65,1210.91,116.03,230.0,165.22,617.27,221.51,155.97,445.19,107.34,413.43,619.91,398.2,252.11,197.58,277.61,500.63,205.98,148.98,246.5,245.48
2020-09-21,1485.25245,27.78,3281.0590213992555,10778.8,27147.703067039434,-0.27533623576164246,228.39,1167.42,306.83,342.38,120.95,1032.41,491.04,118.04,203.24,332.44,719.2,126.62,1216.99,116.19,230.13,165.44,618.66,221.52,155.99,444.89,107.34,413.19,620.48,397.94,252.11,197.43,277.17,500.84,205.6,148.87,246.03,245.49
2020-09-22,1496.96098,26.86,3315.5663431267476,10963.64,27288.17553752762,-0.2673823833465576,228.39,1166.71,306.62,342.41,120.95,1030.98,491.12,118.04,203.24,332.49,719.17,126.63,1216.18,116.19,230.16,165.44,618.58,221.51,156.02,444.07,107.34,412.65,620.58,397.43,252.11,197.79,277.03,500.95,205.58,148.84,245.96,245.48
2020-09-23,1451.45814,28.58,3236.9204379407856,10632.98,26763.13089373572,-0.25498509407043457,228.39,1168.67,306.67,342.38,120.95,1033.3,491.12,118.04,203.16,332.44,719.27,126.64,1218.3,116.22,230.14,165.44,618.68,221.52,155.99,445.28,107.34,413.61,620.61,398.31,252.11,198.35,276.85,500.89,205.43,148.82,245.75,245.49
2020-09-24,1451.81877,28.51,3246.5876191012912,10672.27,26815.437972910477,-0.25600796937942505,228.39,1172.47,306.76,342.4,120.96,1037.58,491.12,118.03,203.32,332.44,719.61,126.63,1222.38,116.3,230.07,165.49,619.18,221.52,155.99,447.02,107.34,414.87,620.74,399.45,252.11,198.96,276.6,500.91,205.22,148.74,245.5,245.49
2020-09-25,1474.90816,26.38,3298.4568597519287,10913.56,27173.95529922903,-0.2673017084598541,228.39,1172.75,307.18,342.4,120.96,1037.62,491.36,118.03,203.39,332.5,719.99,126.61,1222.54,116.31,230.1,165.57,619.68,221.52,156.04,448.82,107.34,416.11,620.97,400.62,252.11,199.26,276.84,501.05,205.25,148.74,245.58,245.48
