Timestamp,n-transactions-per-block,difficulty,utxo-count,mvrv,nvt,avg-block-size,n-transactions-excluding-popular,n-unique-addresses,median-confirmation-time,n-payments,miners-revenue,mempool-growth,mempool-size,blocks-size,hash-rate,n-transactions-total,n-payments-per-block,avg-confirmation-time,nvts,transaction-fees-usd,active_account
2018-02-26,1322.51063829787,3007383866429.0,54971274.666666664,1.79907918581554,28.0508384918435,0.982314460992908,186838.33333333334,393671.0,12.0,373030.0,18189790.7038972,2550.73333333333,22486963.5,159384.300932,22826224.283167373,301478395.0,2645.6028368794327,16.1230338155702,6.05219788230803,469262.203247795,669611.0
2018-02-27,1353.8838598753466,3007383866429.0,54845260.0,1.883913522834435,22.40985468857425,1.0109564810659786,206374.0,431536.0,10.625,422829.0,19826152.7372033,828.8,68524090.0,159539.37022666668,22977839.677228145,301677259.0,2642.68125,45.8359275280139,6.421093626148474,503394.1455583717,713393.0
2018-02-28,1385.2570814528233,3007383866429.0,54729321.666666664,1.96874785985333,16.768870885305,1.0395985011390494,200425.33333333334,469401.0,10.966666666666667,403856.0,21462514.7705094,1173.366666666665,59337664.5,159694.43952133332,23129455.071288917,301876123.0,2605.5225806451613,23.1943816436992,6.78998936998892,537526.0878689484,806090.0
2018-03-01,1416.6303030303,3007383866429.0,54613383.333333336,2.01459032331635,17.229792227501065,1.06824052121212,194476.66666666666,451923.0,11.308333333333334,441874.0,23098876.8038155,1517.93333333333,50151239.0,159849.508816,23200644.529803198,302074987.0,2678.0242424242424,80.4061299052774,6.993214258488236,571658.030179525,819973.0
2018-03-02,1305.30083265083,3007383866429.0,54497445.0,2.06043278677937,17.690713569697134,1.0464448947720433,188528.0,434445.0,11.65,459267.0,22463806.086371697,1034.91666666667,1869020.0,160011.65605599998,23271833.988317475,302277004.6666667,2944.019230769231,14.590890424844801,7.1964391469875535,506630.4860073597,749016.0
2018-03-03,1193.97136227136,3082783044408.4033,54183519.0,2.10627525024239,18.1516349118932,1.0246492683319668,190640.66666666666,416967.0,12.283333333333333,375288.0,21828735.3689279,825.633333333333,30450793.5,160173.803296,23343023.446831755,302479022.3333333,2084.9333333333334,13.4045097011012,7.39966403548687,441602.94183519436,930019.0
2018-03-04,1082.64189189189,3158182222387.8066,53869593.0,2.130798509975035,19.9186299263728,1.00285364189189,192753.33333333334,429236.0,12.916666666666668,324506.0,21193664.6514841,714.5333333333331,29135639.5,160335.950536,23585296.562042188,302681040.0,2192.608108108108,15.7385591423302,7.58623325035513,376575.397663029,802165.0
2018-03-05,1176.0669937453367,3233581400367.21,53555667.0,2.15532176970768,21.6856249408524,1.0093430648706034,194866.0,441505.0,13.55,375294.0,21181613.5165907,603.433333333333,27820485.5,160489.03330933332,23827569.677252624,302870360.0,2518.751677852349,26.385856686159798,7.77280246522339,371971.402797007,850558.0
2018-03-06,1269.4920955987834,3252589596496.473,53298633.0,2.05730288913894,20.299191031822666,1.0158324878493166,192604.66666666666,453774.0,12.575000000000001,383105.0,21169562.381697297,866.333333333333,25094555.0,160642.11608266667,24069842.792463057,303059680.0,2455.801282051282,37.0065178975054,7.508153338286577,367367.40793098503,836883.0
2018-03-07,1362.91719745223,3271597792625.737,53041599.0,1.9592840085702001,18.912757122792932,1.02232191082803,190343.33333333334,464905.0,11.6,413567.0,21157511.2468039,965.633333333333,21467556.5,160795.198856,24352702.721839406,303249000.0,2634.184713375796,35.7004733938423,7.243504211349763,362763.413064963,917543.0
